WEAPON_SOURCE_COUNTRY,WEAPON_DEPLOYMENT_LOCATION,Data.Source,Location.Cordinates.Latitude,Location.Cordinates.Longitude,Data.Magnitude.Body,Data.Magnitude.Surface,Location.Cordinates.Depth,Data.Yeild.Lower,Data.Yeild.Upper,data_Purpose,Data.Name,Data.Type,Date.Day,Date.Month,Date_Year
FRANCE,Mururoa,ISC,-21.83,-139,5.4,0,0,0,150,wr,Euryphyle,Shaft/Gr,16,6,1980
USSR,Bashkir Russ,MTM,0,0,0,0,0,3.2,3.2,Pne,Butan,Shaft,16,6,1980
FRANCE,Mururoa,WTN,-22,-139,5,0,0,0,20,wr,Ilus,Shaft/Gr,21,6,1980
USA,Nts,ISC,37,-116,4.4,0,0.32,0,20,We,Huronking,Shaft,24,6,1980
USSR,Bashki Russ,MTM,0,0,0,0,0,3.2,3.2,Pne,Butan,Shaft,25,6,1980
USSR,Semi Kazakh,MTM,0,0,0,0,0,0.001,20,wr,Nan,Tunnel,25,6,1980
USSR,Semi Kazakh,ISC,49.91,78.86,5.7,3.7,0,0.001,150,wr,Nan,Shaft,29,6,1980
FRANCE,Mururoa,ISC,-21.75,-139,4.6,0,0,0,20,wr,Chryses,Shaft/Gr,6,7,1980
FRANCE,Mururoa,SPA,-22,-116,0,0,0,0,0,Se,Leda,Shaft/Gr,9,7,1980
FRANCE,Mururoa,ISC,-21.86,-139,5.8,5.2,0,0,150,wr,Asios,Shaft/Gr,19,7,1980
USA,Nts,ISC,37.3,-116.5,5.5,4.2,0.68,20,150,wr,Tafi,Shaft,25,7,1980
USSR,Semi Kazakh,ISC,49.81,78.14,5.3,0,0,0.001,20,wr,Nan,Tunnel,31,7,1980
USA,Nts,ISC,37,-116,4.3,0,0.366,0,20,wr,Verdello,Shaft,31,7,1980
USSR,Semi Kazakh,ISC,49.94,78.86,6.2,4.2,0,20,150,wr,Nan,Shaft,14,9,1980
USSR,Semi Kazakh,ISC,49.81,78.08,4.7,0,0,0.001,20,We,Nan,Tunnel,25,9,1980
USA,Nts,ISC,37.1,-116,4.6,0,0.381,20,150,wr,Bonarda,Shaft,25,9,1980
USA,Nts,ISC,37.1,-116.1,0,0,0.424,107,107,wr,Riola,Shaft,25,9,1980
USSR,Astrak Russ,ISC,46.79,48.29,5.2,3.7,0,8.5,8.5,Pne,Vega,Shaft,8,10,1980
USSR,Kz Russ,ISC,73.36,54.82,5.7,4,0,0.001,150,wr,Nan,Tunnel,11,10,1980
USSR,Semi Kazakh,ISC,49.94,79.1,5.9,4.2,0,20,150,wr,Nan,Shaft,12,10,1980
CHINA,Lop Nor,ISC,41.04,89.94,4.4,4.4,0,200,1000,wr,Nan,Atmosph,16,10,1980
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,23,10,1980
UK,Nts,ISC,37.1,-116,4.4,0,0.427,0,20,wr,Dutchese,Shaft,24,10,1980
USA,Nts,ISC,37.2,-116.2,4.7,0,0.39,0,20,We,Minersiron,Tunnel,31,10,1980
USSR,Krasno Russ,ISC,60.79,97.57,5.2,0,0,0.001,20,Pne,Batolit,Shaft,1,11,1980
USA,Nts,ISC,37.1,-116,4.1,0,0.32,0,20,wr,Dauphin,Shaft,14,11,1980
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Laerte,Shaft/Gr,25,11,1980
FRANCE,Mururoa,ISC,-21.87,-138.96,5.6,0,0,0,150,wr,Diomede,Shaft/Gr,3,12,1980
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,5,12,1980
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,5,12,1980
USSR,Tyumen Russ,ISC,61.73,66.76,4.6,3.7,0,15,15,Pne,Angara,Shaft,10,12,1980
USSR,Semi Kazakh,ISC,49.87,78.97,5.9,4.1,0,0.001,150,wr,Nan,Shaft,14,12,1980
UK,Nts,ISC,37.3,-116.3,5.1,0,0.573,20,150,wr,Serpa,Shaft,17,12,1980
USSR,Semi Kazakh,ISC,49.98,78.01,4.5,0,0,0.001,20,wr,Nan,Tunnel,26,12,1980
USSR,Semi Kazakh,ISC,50.01,79.03,5.9,0,0,0.001,150,wr,Nan,Shaft,27,12,1980
USA,Nts,ISC,37.1,-116,5.6,0,0.564,20,150,wr,Baseball,Shaft,15,1,1981
USA,Nts,ISC,37,-116,0,0,0.354,0,20,wr,Clairette,Shaft,5,2,1981
USA,Nts,ISC,37.2,-116.1,0,0,0.229,0,20,wr,Seco,Shaft,25,2,1981
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Broteas,Shaft/Gr,27,2,1981
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Tyro,Shaft/Gr,6,3,1981
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,25,3,1981
FRANCE,Mururoa,ISC,-21.67,-138.84,4.7,0,0,0,20,wr,Iphicles,Shaft/Gr,28,3,1981
USSR,Semi Kazakh,ISC,49.98,79.02,5.6,0,0,0.001,20,Fms,Nan,Shaft,29,3,1981
FRANCE,Mururoa,ISC,-21.8,-138.9,4.8,0,0,0,20,wr,Clymene,Shaft/Lg,10,4,1981
USSR,Semi Kazakh,ISC,49.87,78.9,6,4.7,0,0.001,20,wr,Nan,Shaft,22,4,1981
USA,Nts,ISC,37.2,-116,0,0,0.323,0,20,wr,Vide,Shaft,30,4,1981
USSR,Arkhan Russ,ISC,68.21,53.5,5.5,4.2,0,37.6,37.6,Pne,Pirit,Shaft,25,5,1981
USSR,Semi Kazakh,ISC,49.94,79.01,5.5,3.4,0,0.001,20,wr,Nan,Shaft,27,5,1981
USA,Nts,UGS,37.102,-116.004,4.2,0,0.32,0,20,wr,Aligote,Shaft,29,5,1981
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,4,6,1981
USA,Nts,ISC,37.3,-116.3,5.5,4.2,0,20,150,wr,Harzer,Shaft,6,6,1981
USSR,Semi Kazakh,ISC,49.72,78.09,5.2,0,0,0.001,20,wr,Nan,Tunnel,30,6,1981
FRANCE,Mururoa,ISC,-22.18,-138.73,5.3,0,0,0,20,wr,Lyncee,Shaft/Gr,8,7,1981
USA,Nts,ISC,37.1,-116,0,0,0.341,0,20,wr,Niza,Shaft,10,7,1981
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Eryx,Shaft/Gr,11,7,1981
USA,Nts,ISC,37.1,-116,0,0,0.204,0,20,wr,Pineau,Shaft,16,7,1981
USSR,Semi Kazakh,ISC,49.79,78.17,5.2,0,0,0.001,20,wr,Nan,Tunnel,17,7,1981
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Theras,Shaft/Gr,18,7,1981
FRANCE,Mururoa,ISC,-21.89,-138.88,5.3,0,0,0,150,wr,Agenor,Shaft/Gr,3,8,1981
USA,Nts,ISC,37.2,-116,0,0,0.2,0,20,wr,Havarti,Shaft,5,8,1981
USSR,Semi Kazakh,ISC,49.75,78.07,5,0,0,0.001,20,wr,Nan,Tunnel,14,8,1981
USA,Nts,ISC,37.2,-116.1,0,0,0.294,0,20,wr,Islay,Shaft,27,8,1981
USSR,Perm Russ,ISC,60.59,55.7,4.4,0,0,3.2,3.2,Pne,Geliy,Shaft,2,9,1981
USA,Nts,ISC,37.1,-116,0,0,0.305,0,20,wr,Trebbiano,Shaft,4,9,1981
USSR,Semi Kazakh,ISC,49.89,78.98,6.1,4.9,0,20,150,wr,Nan,Shaft,13,9,1981
USA,Nts,ISC,37,-116,0,0,0.213,0,20,wr,Cernada,Shaft,24,9,1981
USSR,Astrak Russ,ISC,46.82,48.28,5.2,0,0,8.5,8.5,Pne,Vega,Shaft,26,9,1981
USSR,Astrak Russ,ISC,46.79,48.27,5.3,0,0,8.5,8.5,Pne,Vega,Shaft,26,9,1981
USSR,Nz Russ,ISC,73.32,54.55,6,3.8,0,0.001,150,wr,Nan,Tunnel,1,10,1981
USA,Nts,ISC,37.1,-116,4.9,0,0.472,20,150,wr,Paliza,Shaft,1,10,1981
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,16,10,1981
USSR,Semi Kazakh,ISC,49.88,78.89,6.1,4.7,0,0.001,150,wr,Nan,Shaft,18,10,1981
USSR,Krasno Russ,ISC,63.79,97.54,5.1,0,0,8.5,8.5,Pne,Shpat,Shaft,22,10,1981
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Leto,Shaft/Gr,6,11,1981
FRANCE,Mururoa,UGS,-21.917,-138.996,4.5,0,0,0,20,wr,Procles,Shaft/Gr,11,11,1981
USA,Nts,UGS,37.076,-116.068,4.8,0,0.445,20,150,wr,Tilci,Shaft,11,11,1981
UK,Nts,UGS,37.108,-116.049,5.3,4.4,0.518,20,150,wr,Rousanne,Shaft,12,11,1981
USSR,Semi Kazakh,UGS,49.736,78.183,4.9,0,0,0.001,20,wr,Nan,Tunnel,20,11,1981
USSR,Semi Kazakh,UGS,49.86,78.857,5.6,4,0,0.001,20,wr,Nan,Shaft,29,11,1981
USA,Nts,ISC,37.1,-116.1,4.6,0,0.494,20,150,wr,Akavi,Shaft,3,12,1981
FRANCE,Mururoa,ISC,-21.4,-139.4,4.6,0,0,0,20,wr,Cilix,Shaft/Gr,5,12,1981
FRANCE,Mururoa,ISC,-21.91,-138.88,5.2,0,0,0,20,wr,Cadmos,Shaft/Lg,8,12,1981
USA,Nts,ISC,37.1,-116.1,4.4,0,0.335,0,20,wr,Caboa,Shaft,16,12,1981
USSR,Semi Kazakh,ISC,49.84,78.21,5.1,0,0,0.001,20,wr,Nan,Tunnel,22,12,1981
USSR,Semi Kazakh,ISC,49.9,78.86,6.2,4.4,0,20,150,wr,Nan,Shaft,27,12,1981
USA,Nts,ISC,37.1,-116.1,5.9,4.5,0.64,139,133,wr,Jornada,Shaft,28,1,1982
USA,Nts,ISC,37.2,-116.5,5.4,0,0.651,20,150,wr,Molbo,Shaft,12,2,1982
USA,Nts,ISC,37.3,-116.3,5.6,0,0.64,20,150,wr,Hosta,Shaft,12,2,1982
USSR,Semi Kazakh,ISC,49.83,78.12,5.4,0,0,0.001,20,wr,Nan,Tunnel,19,2,1982
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Aerope,Shaft/Gr,20,2,1982
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Deiphobe,Shaft/Gr,24,2,1982
FRANCE,Mururoa,ISC,-21.86,-139.03,4.9,5.2,0,0,20,wr,Rhesos,Shaft/Lg,20,3,1982
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Evenos,Shaft/Gr,23,3,1982
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Aeson,Shaft/Gr,31,3,1982
USA,Nts,ISC,37,-116,4.5,0,0.357,0,20,wr,Tenaja,Shaft,17,4,1982
USSR,Semi Kazakh,ISC,49.87,78.92,6.1,4.6,0,20,150,Fms,Nan,Shaft,25,4,1982
UK,Nts,ISC,37.3,-116.4,5.4,0,0.57,20,150,wr,Gibne,Shaft,25,4,1982
USA,Nts,ISC,37.1,-116.1,4.3,0,0.335,0,20,wr,Kryddost,Shaft,6,5,1982
USA,Nts,ISC,37.1,-116,5.7,4.2,0.564,20,150,wr,Bouschet,Shaft,7,5,1982
USA,Nts,UGS,37.114,-116.017,0,0,0.289,0,20,wr,Kesti,Shaft,16,6,1982
USA,Nts,UGS,37.236,-116.37,5.6,4.5,0.64,20,150,wr,Nebbiolo,Shaft,24,6,1982
USSR,Semi Kazakh,UGS,49.795,78.158,4.9,0,0,0.001,20,We,Nan,Tunnel,25,6,1982
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Laodice,Shaft/Gr,27,6,1982
FRANCE,Mururoa,UGS,-21.766,-139.05,5.2,0,0,0,150,wr,Antilokos,Shaft/Gr,1,7,1982
USSR,Semi Kazakh,UGS,49.995,78.856,6.1,4.9,0,0.001,150,We,Nan,Shaft,4,7,1982
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Pitane,Shaft/Gr,21,7,1982
FRANCE,Mururoa,UGS,-21.864,-138.943,5.6,0,0,0,150,wr,Laios,Shaft/Lg,25,7,1982
USA,Nts,UGS,37.102,-116.075,4.5,0,0.4,20,150,wr,Monterey,Shaft,29,7,1982
USSR,Irkuts Russ,UGS,53.813,104.132,5.1,3.8,0,8.5,8.5,Pne,Rift,Shaft,31,7,1982
USA,Nts,UGS,37.084,-116.007,5.7,4.2,0.64,138,138,wr,Atrisco,Shaft,5,8,1982
USA,Nts,UGS,37.19,-116.048,0,0,0.216,0,20,wr,Queso,Shaft,11,8,1982
USSR,Semi Kazakh,UGS,49.747,77.971,4.7,0,0,0.001,20,wr,Nan,Tunnel,23,8,1982
USSR,Semi Kazakh,UGS,49.92,78.812,5.4,3.5,0,0.001,20,wr,Nan,Shaft,31,8,1982
USA,Nts,UGS,37.02,-116.016,0,0,0.229,0,20,wr,Cerro,Shaft,2,9,1982
USSR,Krasno Russ,UGS,69.206,81.647,5.2,3.5,0,16,16,Pne,Rift,Shaft,4,9,1982
USSR,Semi Kazakh,UGS,49.854,78.216,5.2,0,0,0.001,20,wr,Nan,Tunnel,21,9,1982
USA,Nts,UGS,37.212,-116.207,4.9,0,0,0,20,We,Huron Landing,Tunnel,23,9,1982
USA,Nts,UGS,37.212,-116.207,4.9,0,0,0,20,We,Diamond Ace,Tunnel,23,9,1982
USA,Nts,UGS,37.175,-116.088,4.9,0,0.451,20,150,wr,Frisco,Shaft,23,9,1982
USSR,Krasno Russ,UGS,64.313,91.834,5.1,0,0,8.5,8.5,Pne,Rift,Shaft,25,9,1982
USA,Nts,UGS,37.091,-116.045,0,0,0.564,0,150,wr,Borrego,Shaft,29,9,1982
CHINA,Lop Nor,NRD,41.632,88.301,0,0,0,3,15,wr,Nan,Ug,5,10,1982
USSR,Jakuts Russ,UGS,61.553,112.864,5.3,0,0,15,15,Pne,Neva,Shaft,10,10,1982
USSR,Nz Russ,UGS,73.392,54.559,5.6,3.6,0,0.001,150,wr,Nan,Tunnel,11,10,1982
USSR,Astrak Russ,UGS,46.73,48.197,5.2,3,0,13.5,13.5,Pne,Vega,Shaft,16,10,1982
USSR,Astrak Russ,UGS,46.748,48.215,5.2,3,0,8.5,8.5,Pne,Vega,Shaft,16,10,1982
USSR,Astrak Russ,UGS,46.754,48.27,5.2,3.1,0,8.5,8.5,Pne,Vega,Shaft,16,10,1982
USSR,Astrak Russ,UGS,46.743,48.213,5.4,3.1,0,8.5,8.5,Pne,Vega,Shaft,16,10,1982
USA,Nts,UGS,37.024,-116.032,4.4,0,0.336,0,20,wr,Seyval,Shaft,12,11,1982
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Procris,Shaft/Gr,27,11,1982
USSR,Semi Kazakh,UGS,49.928,78.869,6.1,4.4,0,0.001,150,wr,Nan,Shaft,5,12,1982
USA,Nts,UGS,37.03,-116.072,4.6,0,0.413,20,150,wr,Manteca,Shaft,10,12,1982
USSR,Semi Kazakh,UGS,49.871,78.095,4.8,3.4,0,0.001,20,wr,Nan,Tunnel,25,12,1982
USSR,Semi Kazakh,UGS,50.066,79.043,5.7,0,0,20,150,Fms,Nan,Shaft,26,12,1982
USA,Nts,UGS,37.051,-116.045,0,0,0.304,0,20,wr,Coalora,Shaft,11,2,1983
USA,Nts,UGS,37.163,-116.063,4,0,0.343,0,20,wr,Cheedam,Shaft,17,2,1983
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,11,3,1983
USA,Nts,UGS,37.301,-116.46,5.1,0,0.542,20,150,wr,Cabra,Shaft,26,3,1983
USSR,Semi Kazakh,HFS,49,79,5,0,0,0.001,20,wr,Nan,Tunnel,30,3,1983
USSR,Semi Kazakh,HFS,49.815,78.222,4.9,0,0,0.001,20,We,Nan,Tunnel,12,4,1983
USA,Nts,UGS,37.073,-116.04,5.7,0,0.533,0,150,wr,Turquoise,Shaft,14,4,1983
FRANCE,Mururoa,UGS,-21.847,-138.906,5.6,0,0,0,150,wr,Eurytos,Shaft/Lg,19,4,1983
UK,Nts,UGS,37.112,-116.022,4,0,0.265,0,20,wr,Armada,Shaft,22,4,1983
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Automedon,Shaft/Gr,25,4,1983
USA,Nts,UGS,37.012,-116.089,4.5,0,0.39,0,20,wr,Crowdie,Shaft,5,5,1983
FRANCE,Mururoa,UGS,-21.895,-138.918,5.9,4.1,0,0,150,wr,Cinyras,Shaft/Lg,25,5,1983
USA,Nts,UGS,37.103,-116.006,4.4,0,0.384,0,20,wr,Fahada,Shaft,26,5,1983
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Mini Jade,Tunnel,26,5,1983
USSR,Semi Kazakh,UGS,49.74,78.206,5.4,0,0,0.001,20,Fms,Nan,Tunnel,30,5,1983
USA,Nts,UGS,37.158,-116.089,4.5,0,0.32,0,20,wr,Danablu,Shaft,9,6,1983
USSR,Semi Kazakh,UGS,49.906,78.981,6.1,4.6,0,0.001,150,wr,Nan,Shaft,12,6,1983
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,5,wr,Burisis,Shaft/Gr,18,6,1983
USSR,Semi Kazakh,UGS,49.81,78.107,4.7,0,0,0.001,20,wr,Nan,Tunnel,24,6,1983
FRANCE,Mururoa,UGS,-21.745,-138.917,5.4,4.5,0,0,20,wr,Oxylos,Shaft/Lg,28,6,1983
USSR,Kazakh,UGS,51.308,53.273,5.3,0,0,15,15,Pne,Lira,Shaft,10,7,1983
USSR,Kazakh,UGS,51.34,53.27,5.3,0,0,15,15,Pne,Lira,Shaft,10,7,1983
USSR,Kazakh,UGS,51.344,53.291,5.2,0,0,15,15,Pne,Lira,Shaft,10,7,1983
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Battos,Shaft/Gr,20,7,1983
USA,Nts,UGS,37.119,-116.084,4.2,0,0.326,0,20,wr,Laban,Shaft,3,8,1983
FRANCE,Mururoa,UGS,-21.835,-138.922,5.2,0,0,0,150,wr,Carnabon,Shaft/Lg,4,8,1983
USA,Nts,UGS,36.998,-116.003,4.4,0,0.32,0,20,wr,Sabado,Shaft,11,8,1983
USSR,Nz Russ,UGS,73.383,54.913,5.9,4.2,0,0.001,150,wr,Nan,Tunnel,18,8,1983
USA,Nts,UGS,37.192,-115.992,4.1,0,0,0,20,wr,Jarlsberg,Shaft,27,8,1983
USA,Nts,UGS,37.273,-116.355,5.4,0,0.625,143,143,wr,Chancellor,Shaft,1,9,1983
USSR,Semi Kazakh,UGS,49.878,78.183,4.8,0,0,0.001,20,We,Nan,Tunnel,11,9,1983
USA,Nts,UGS,37.21,-116.209,0,0,0.405,0,20,We,Midnight Zephyr,Tunnel,21,9,1983
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Branco/Herkim,Shaft,21,9,1983
USA,Nts,UGS,37.106,-116.049,0,0,0.533,0,150,wr,Techado,Shaft,22,9,1983
USSR,Astrak Russ,UGS,46.816,48.291,5.1,0,0,8.5,8.5,Pne,Vega,Shaft,24,9,1983
USSR,Astrak Russ,UGS,46.817,48.279,5,0,0,8.5,8.5,Pne,Vega,Shaft,24,9,1983
USSR,Astrak Russ,UGS,46.86,48.272,4.9,0,0,8.5,8.5,Pne,Vega,Shaft,24,9,1983
USSR,Astrak Russ,UGS,46.78,48.3,5.2,0,0,8.5,8.5,Pne,Vega,Shaft,24,9,1983
USSR,Astrak Russ,UGS,46.796,48.297,5.2,0,0,8.5,8.5,Pne,Vega,Shaft,24,9,1983
USSR,Astrak Russ,UGS,46.837,48.231,5.2,0,0,8.5,8.5,Pne,Vega,Shaft,24,9,1983
USSR,Nz Russ,UGS,73.348,54.495,5.8,0,0,0.001,150,We,Nan,Tunnel,25,9,1983
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Navata,Shaft,29,9,1983
USSR,Semi Kazakh,UGS,49.932,78.843,6,0,0,0.001,150,wr,Nan,Shaft,6,10,1983
CHINA,Lop Nor,UGS,41.566,88.766,5.5,0,0,20,100,wr,Nan,Ug,6,10,1983
USSR,Semi Kazakh,UGS,49.921,78.907,6.1,4.6,0,20,150,wr,Nan,Shaft,26,10,1983
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,2,11,1983
USSR,Semi Kazakh,UGS,50.066,79.036,5.5,0,0,0.001,20,wr,Nan,Shaft,20,11,1983
USSR,Semi Kazakh,UGS,49.764,78.169,5.4,0,0,0.001,20,wr,Nan,Tunnel,29,11,1983
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,29,11,1983
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,5,wr,Linos,Shaft/Gr,3,12,1983
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Gyges,Shaft/Lg,7,12,1983
USA,Nts,UGS,37.021,-115.975,0,0,0,0,20,wr,Muggins,Shaft,9,12,1983
USA,Nts,UGS,37.14,-116.072,5.1,0,0.515,20,150,wr,Romano,Shaft,16,12,1983
USSR,Semi Kazakh,UGS,49.838,78.218,5.5,0,0,0.001,20,Fms,Nan,Tunnel,26,12,1983
USA,Nts,BKY,37,-116,4.4,0,0,20,150,wr,Gorbea,Shaft,31,1,1984
USA,Nts,BKY,37,-116,4.6,0,0,0,20,We,Midas Myth/Mila,Tunnel,15,2,1984
USSR,Semi Kazakh,UGS,49.888,78.788,5.9,4.3,0,20,150,wr,Nan,Shaft,19,2,1984
USA,Nts,BKY,37,-116,5.5,0,0,20,150,wr,Tortugas,Shaft,1,3,1984
USSR,Semi Kazakh,UGS,50.022,78.978,5.6,0,0,20,150,wr,Nan,Shaft,7,3,1984
USSR,Semi Kazakh,UGS,49.934,79.013,5.9,4.3,0,20,150,wr,Nan,Shaft,29,3,1984
USA,Nts,BKY,37,-116,4.1,0,0,0,20,wr,Agrini,Shaft,31,3,1984
USSR,Semi Kazakh,UGS,49.766,78.185,5.7,0,0,0.001,150,wr,Nan,Tunnel,15,4,1984
USSR,Semi Kazakh,UGS,49.934,78.915,6,5,0,0.001,150,wr,Nan,Shaft,25,4,1984
UK,Nts,BKY,37,-116,5.3,0,0,20,150,wr,Mundo,Shaft,1,5,1984
USA,Nts,BKY,37,-116,3.3,0,0,0,20,wr,Orkney,Shaft,2,5,1984
FRANCE,Mururoa,WTN,0,0,5.3,0,0,0,5,wr,Demophon,Shaft/Gr,8,5,1984
FRANCE,Mururoa,UGS,-21.852,-138.961,5.7,3.8,0,0,150,wr,Midas,Shaft/Lg,12,5,1984
USA,Nts,BKY,37,-116,3.5,0,0,0,20,wr,Bellow,Shaft,16,5,1984
USSR,Semi Kazakh,UGS,49.98,79.06,6,0,0,0.001,150,wr,Nan,Shaft,26,5,1984
USA,Nts,BKY,37,-116,5.6,0,0,20,150,wr,Caprock,Shaft,31,5,1984
FRANCE,Mururoa,WTN,0,0,4.7,0,0,0,20,wr,Aristee,Shaft/Gr,12,6,1984
FRANCE,Mururoa,UGS,-21.933,-138.992,5.3,0,0,0,150,wr,Echemos,Shaft/Lg,16,6,1984
USA,Nts,BKY,37,-116,4.5,0,0,20,150,wr,Duoro,Shaft,20,6,1984
USA,Nts,BKY,37,-116,3.8,0,0,0,20,wr,Normanna,Shaft,12,7,1984
USSR,Semi Kazakh,UGS,49.891,78.963,6.2,4.6,0,0.001,150,wr,Nan,Shaft,14,7,1984
USSR,Kazakhstan,UGS,51.356,53.249,5.4,0,0,15,15,Pne,Lira,Shaft,21,7,1984
USSR,Kazakhstan,UGS,51.374,53.257,5.3,0,0,15,15,Pne,Lira,Shaft,21,7,1984
USSR,Kazakhstan,UGS,51.353,53.271,5.3,0,0,15,15,Pne,Lira,Shaft,21,7,1984
USA,Nts,BKY,37,-116,5.2,0,0,20,150,wr,Kappeli,Shaft,25,7,1984
USA,Nts,BKY,37,-116,4.4,0,0,0,20,wr,Correo,Shaft,2,8,1984
USSR,Komi Russ,UGS,65.025,55.187,5.3,0,0,8.5,8.5,Pne,Kvarts,Shaft,11,8,1984
USSR,Tyumen Russ,UGS,61.889,72.149,5.3,0,0,8.5,8.5,Pne,Kvarts,Shaft,25,8,1984
USSR,Nz Russ,NOA,74.1,53.8,3.8,0,0,0.001,20,We,Nan,Tunnel,26,8,1984
USSR,Murm Russ,UGS,67.774,33.688,0,0,0,1.7,1.7,Pne,Dnepr-2,Tunnel,27,8,1984
USSR,Perm Russ,NOA,61,58,4.5,0,0,3.2,3.2,Pne,Geliy,Shaft,28,8,1984
USSR,Perm Russ,NOA,61,58,4.5,0,0,3.2,3.2,Pne,Geliy,Shaft,28,8,1984
USA,Nts,BKY,0,0,4.3,0,0,0,20,wr,Dolcetto,Shaft,30,8,1984
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Wexford,Shaft,30,8,1984
USSR,Semi Kazakh,UGS,49.873,78.208,5,0,0,0.001,20,We,Nan,Tunnel,9,9,1984
USA,Nts,BKY,0,0,5,0,0,20,150,We,Breton,Shaft,13,9,1984
USSR,Kemero Russ,UGS,55.835,87.408,4.9,0,0,10,10,Pne,Kvarts,Shaft,17,9,1984
USA,Nts,BKY,0,0,4.3,0,0,0,20,wr,Vermejo,Shaft,2,10,1984
CHINA,Lop Nor,UGS,41.633,88.781,5.3,0,0,15,70,wr,Nan,Ug,3,10,1984
USSR,Semi Kazakh,NOA,50,80,4.5,0,0,0.001,20,We,Nan,Tunnel,18,10,1984
USSR,Nz Russ,UGS,73.365,54.979,5.8,5.3,0,0.001,150,wr,Nan,Tunnel,25,10,1984
USSR,Semi Kazakh,UGS,49.95,78.842,6.2,4.4,0,20,150,wr,Nan,Shaft,27,10,1984
USSR,Astrak Russ,UGS,47.044,47.919,4.8,0,0,3.2,3.2,Pne,Vega,Shaft,27,10,1984
USSR,Astrak Russ,UGS,46.843,48.023,4.8,0,0,3.2,3.2,Pne,Vega,Shaft,27,10,1984
FRANCE,Mururoa,WTN,0,0,4.8,0,0,0,20,wr,Machaon,Shaft/Gr,27,10,1984
FRANCE,Mururoa,BKY,0,0,0,0,0,0,150,wr,Acaste,Shaft/Lg,2,11,1984
USA,Nts,BKY,0,0,4.4,0,0,0,20,wr,Villita,Shaft,10,11,1984
USSR,Semi Kazakh,NOA,49,78,4.3,0,0,0.001,20,wr,Nan,Tunnel,23,11,1984
FRANCE,Mururoa,WTN,-22,-139,4.2,0,0,0,5,wr,Milletos,Shaft/Gr,1,12,1984
USSR,Semi Kazakh,NOA,50,81,6.1,0,0,0.001,150,Fms,Nan,Shaft,2,12,1984
FRANCE,Mururoa,BKY,0,0,0,0,0,0,150,wr,Mennon,Shaft/Lg,6,12,1984
UK,Nts,NOA,36,-112,5.1,0,0,20,150,wr,Egmont,Shaft,9,12,1984
USA,Nts,NOA,37,-116,5,0,0,20,150,wr,Tierra,Shaft,15,12,1984
USSR,Semi Kazakh,NOA,48,77,6.6,0,0,0.001,150,wr,Nan,Shaft,16,12,1984
CHINA,Lop Nor,HFS,41.5,89,4.7,0,0,5,50,wr,Nan,Ug,19,12,1984
USA,Nts,BKY,0,0,4.2,0,0,0,20,wr,Minero,Shaft,20,12,1984
USSR,Semi Kazakh,NOA,49,80,6.6,0,0,0.001,150,Pne,Nan,Shaft,28,12,1984
USSR,Semi Kazakh,UGS,49.869,78.818,5.9,4.4,0,0.001,150,wr,Nan,Shaft,10,2,1985
USA,Nts,UGS,37.058,-116.045,4.8,0,0.427,20,150,wr,Vaughn,Shaft,15,3,1985
